ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,248,1771424752638,0.23295,-0.03,9.27195,1.35505,-0.29937,-0.98477
yogesh ,249,1771424752661,-0.453,-1.18905,8.83095,-0.16544,-6.08983,-1.89864
yogesh ,250,1771424752683,-0.987,-0.43005,11.57295,1.4811,0.55147,-2.20589
yogesh ,251,1771424752705,-0.702,-0.60405,10.66005,0.44118,-5.30201,-2.07984
yogesh ,252,1771424752726,0.999,-0.49005,9.43695,2.75736,4.02574,-0.92175
yogesh ,253,1771424752749,-0.408,-1.371,9.612,1.4811,4.75841,-2.02469
yogesh ,254,1771424752772,-0.516,0.08595,10.46205,1.66229,-2.55253,-2.38709
yogesh ,255,1771424752793,-0.76905,-1.12905,10.00695,1.90652,-1.21324,-2.02469
yogesh ,256,1771424752816,-0.22305,0.048,8.24505,0.62238,-9.0205,-2.38709
yogesh ,257,1771424752838,-0.68595,-1.284,11.47905,0.99265,3.66335,-3.6082
yogesh ,258,1771424752861,0.02895,0.02205,10.43805,0.25998,-4.08089,-3.427
yogesh ,259,1771424752883,0.71895,-1.45395,8.80995,2.51314,2.26103,-2.63131
yogesh ,260,1771424752904,0.159,-0.252,9.56595,2.02469,3.7894,-3.6082
yogesh ,261,1771424752928,-1.131,-0.46995,11.25195,1.4811,-4.75054,-3.6082
yogesh ,262,1771424752948,-0.58305,-0.45105,11.07,1.72532,0.37027,-3.00158
yogesh ,263,1771424752972,0.05595,-0.58005,8.55405,1.59927,-5.54623,-3.427
yogesh ,264,1771424752992,1.14,-0.396,9.88005,2.39496,3.72637,-3.54518
yogesh ,265,1771424753016,-0.19995,-1.11705,10.10295,1.72532,-1.82774,-3.05673
yogesh ,266,1771424753037,0.525,-0.42195,9.789,3.00158,2.14286,-3.23793
yogesh ,267,1771424753063,-0.54,-1.035,9.636,2.45799,3.48215,-3.48215
yogesh ,268,1771424753082,-0.02205,-0.195,8.427,1.53624,-5.8456,-4.03362
yogesh ,269,1771424753106,-0.168,0.19395,10.66305,1.90652,-0.1812,-3.427
yogesh ,270,1771424753127,0.26895,-1.356,9.147,0.74843,-4.81356,-4.09665
yogesh ,271,1771424753148,1.17105,-0.207,9.07995,2.88341,3.23793,-3.6082
yogesh ,272,1771424753171,-0.25695,-1.15995,9.246,1.78047,0.6145,-3.11976
yogesh ,273,1771424753193,-1.03995,-0.03195,10.61505,1.66229,-4.56934,-3.9706
yogesh ,274,1771424753215,-0.68595,-0.95595,10.46895,1.90652,3.7894,-4.03362
yogesh ,275,1771424753238,0.03405,-0.111,8.42895,1.23687,-8.95748,-3.9706
yogesh ,276,1771424753259,-0.192,-0.894,10.905,1.96954,1.77259,-4.88447
yogesh ,277,1771424753282,-0.159,-0.10905,10.39695,1.66229,-3.2852,-4.94749
yogesh ,278,1771424753305,1.281,-1.011,8.982,2.88341,3.54518,-5.25474
yogesh ,279,1771424753326,0.23505,-0.47505,8.51505,3.30883,4.02574,-4.03362
